"HR_GENERAL","HR_GENERAL"
"Note: For hourly resource units, there are three valid types - Wind, Solar and Others."
"GeneratorKey","GeneratorName","Type","CommitmentShapeID","CommitmentShapeName","CommitmentMultiplier","DispatchShapeID","DispatchShapeName","DispatchMultiplier","CommitmentVariation(%)","CommitmentPdf","DispatchVariation(%)","DispatchPdf","Capacity(MW)","Spillage","IfEnableMultiBlock","ModelType","IfUseInvertLoadingRatio","InvertLoadingRatio","TargetCapacityFactor"
"18364","Fort Lupton Solar (Jenkins)","Solar","5086","PV_Fort Lupton Solar (Jenkins)1PV-T13_[18]","13","5086","PV_Fort Lupton Solar (Jenkins)1PV-T13_[18]","13","0","0","0","0","13",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19153","Fort Rock IPVPV-NT10","Solar","5023","PV_Fort Rock IPVPV-NT10_[18]","10","5023","PV_Fort Rock IPVPV-NT10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19154","Fort Rock IVPVPV-NT10","Solar","4938","PV_Fort Rock IVPVPV-NT10_[18]","9","4938","PV_Fort Rock IVPVPV-NT10_[18]","9","0","0","0","0","9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17700","Forty Mile Granlea WAGF","Wind","6075","WT_Forty Mile Granlea WAGF1WT200 B-1_[18]","200","6075","WT_Forty Mile Granlea WAGF1WT200 B-1_[18]","200","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3160","FosterCreek1","Others","2058","AB_CG_GenericShape_2028","49","2058","AB_CG_GenericShape_2028","49","0","0","0","0","49",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"3089","FosterCreek2","Others","2058","AB_CG_GenericShape_2028","49","2058","AB_CG_GenericShape_2028","49","0","0","0","0","49",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"19140","Four Corners Windfarm LLC WT10","Wind","5319","WT_Four Corners Windfarm LLC (Oregon Windfarms LLC)1WT10 A-1_[18]","20","5319","WT_Four Corners Windfarm LLC (Oregon Windfarms LLC)1WT10 A-1_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13039","FPL Energy C Wind","Wind","5258","WT_FPL Energy C Wind1WT38.97 A-1_[18]","38.97","5258","WT_FPL Energy C Wind1WT38.97 A-1_[18]","38.97","0","0","0","0","38.97",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18377","Fraser Solar (Tom Sifers or Mettler Solar)","Solar","4869","PV_Fraser Solar (Tom Sifers or Mettler Solar)1PV-T1_[18]","1","4869","PV_Fraser Solar (Tom Sifers or Mettler Solar)1PV-T1_[18]","1","0","0","0","0","1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18462","Fresno Solar Agg","Solar","4675","PV_Fresno Solar South1PV-NT1.5_[18]","3","4675","PV_Fresno Solar South1PV-NT1.5_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15047","FRESS2G1_29454_EQ","Solar","4406","PV_Solar Star 21PV-NT276_[18]","102.5","4406","PV_Solar Star 21PV-NT276_[18]","102.5","0","0","0","0","102.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15048","FRESS2G2_29455_EQ","Solar","4406","PV_Solar Star 21PV-NT276_[18]","102.5","4406","PV_Solar Star 21PV-NT276_[18]","102.5","0","0","0","0","102.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"1130","FrickWind1","Wind","6057","WT-CISO-Altamont1_2032[18]","10","6057","WT-CISO-Altamont1_2032[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17637","Frito Lay Inc","Solar","4098","PV_Frito Lay Inc1PV2.75_[18]","2.75","4098","PV_Frito Lay Inc1PV2.75_[18]","2.75","0","0","0","0","2.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17682","Front Range-Midway","Solar","5090","PV_Front Range-Midway1PV-T100_[18]","100","5090","PV_Front Range-Midway1PV-T100_[18]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17522","Frontier Solar","Solar","4524","PV_Frontier Solar1PV-NT20_[18]","19.3","4524","PV_Frontier Solar1PV-NT20_[18]","19.3","0","0","0","0","19.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14054","FRV SunEdison","Solar","4046","PV_FRV - Sunedison Picture Rocks1PV-T20_[18]","20","4046","PV_FRV - Sunedison Picture Rocks1PV-T20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18026","Garden Plain Wind","Wind","6076","WT_Garden Plain Wind1WT131 B-1_[18]","131","6076","WT_Garden Plain Wind1WT131 B-1_[18]","131","0","0","0","0","131",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17800","Garland A1PV-NT20","Solar","4393","PV_Garland A1PV-NT20_[18]","20","4393","PV_Garland A1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17799","Garland B1PV-NT180","Solar","4392","PV_Garland B1PV-NT180_[18]","180","4392","PV_Garland B1PV-NT180_[18]","180","0","0","0","0","180",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19295","Garnet Solar Power","Solar","4241","PV_Garnet Solar Power Generation Station 11PV-NT4_[18]","4","4241","PV_Garnet Solar Power Generation Station 11PV-NT4_[18]","4","0","0","0","0","4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15057","GARNET_24815_G1","Wind","5259","WT_GARNET GREEN POWER PROJECT AGGREGATE1WT16.5 A-1_[18]","16.5","5259","WT_GARNET GREEN POWER PROJECT AGGREGATE1WT16.5 A-1_[18]","16.5","0","0","0","0","16.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15056","GARNET_24815_G2","Wind","5292","WT_Garnet Winds Aggregation1WT22.5 A-1_[18]","22.5","5292","WT_Garnet Winds Aggregation1WT22.5 A-1_[18]","22.5","0","0","0","0","22.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9685","GarnetWind-G3","Wind","5260","WT_GARNET WIND ENERGY CENTER1WT6.5 A-1_[18]","6.5","5260","WT_GARNET WIND ENERGY CENTER1WT6.5 A-1_[18]","6.5","0","0","0","0","6.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6880","GatesSolarStation1","Solar","4591","PV_Gates Solar Station1PV-NT20_[18]","20","4591","PV_Gates Solar Station1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4518","Gene Intake Pump-Total","Others","4008","Pump_GeneIntake_2018","1","4008","Pump_GeneIntake_2018","1","0","0","0","0","120.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18298","Generic Windn/aWT50","Wind","6077","WT_Generic Windn-aWT50 B-1_[18]","50","6077","WT_Generic Windn-aWT50 B-1_[18]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6899","GenesisSolarEnergy1","Solar","4189","PV_Genesis Station1PV-T250_[18]","250","4189","PV_Genesis Station1PV-T250_[18]","250","0","0","0","0","250",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3070","Ghost_Pine_G1_1","Wind","5436","WT_Ghost Pine (NEP1)1WT16 A-1_[18]","16","5436","WT_Ghost Pine (NEP1)1WT16 A-1_[18]","16","0","0","0","0","16",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3071","Ghost_Pine_G2_2","Wind","5435","WT_Ghost Pine (NEP1)2WT16 A-1_[18]","16","5435","WT_Ghost Pine (NEP1)2WT16 A-1_[18]","16","0","0","0","0","16",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3069","Ghost_Pine_G3_3","Wind","5432","WT_Ghost Pine (NEP1)3WT13 A-1_[18]","13","5432","WT_Ghost Pine (NEP1)3WT13 A-1_[18]","13","0","0","0","0","13",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3068","Ghost_Pine_G4_4","Wind","5433","WT_Ghost Pine (NEP1)4WT16 A-1_[18]","16","5433","WT_Ghost Pine (NEP1)4WT16 A-1_[18]","16","0","0","0","0","16",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3067","Ghost_Pine_G5_5","Wind","5434","WT_Ghost Pine (NEP1)5WT21 A-1_[18]","21","5434","WT_Ghost Pine (NEP1)5WT21 A-1_[18]","21","0","0","0","0","21",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6910","Giffen_1","Solar","4658","PV_Giffen Solar Station1PV-NT10_[18]","10","4658","PV_Giffen Solar Station1PV-NT10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16740","Gila Bend","Solar","4107","PV_Gila Bend1PV37_[18]","33","4107","PV_Gila Bend1PV37_[18]","33","0","0","0","0","33",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16743","Gillespie 1 Solar","Solar","4124","PV_Gillespie 1 Solar1PV15_[18]","15","4124","PV_Gillespie 1 Solar1PV15_[18]","15","0","0","0","0","15",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3493","GlacierWind1","Wind","5438","WT_Glacier Winds Energy One71WT106.5 A-1_[18]","106.5","5438","WT_Glacier Winds Energy One71WT106.5 A-1_[18]","106.5","0","0","0","0","106.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3492","GlacierWind2","Wind","5437","WT_Glacier Winds Energy Two69WT103.5 A-1_[18]","103.5","5437","WT_Glacier Winds Energy Two69WT103.5 A-1_[18]","103.5","0","0","0","0","103.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3740","Glenrock_1","Wind","5529","WT_Glenrock 158WT113.6 A-1_[18]","103.4","5529","WT_Glenrock 158WT113.6 A-1_[18]","103.4","0","0","0","0","103.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3741","Glenrock_2","Wind","5528","WT_Glenrock 320WT44.1 A-1_[18]","40","5528","WT_Glenrock 320WT44.1 A-1_[18]","40","0","0","0","0","40",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"17478","Golden Hills A","Wind","5139","WT_Golden Hills A1WT42.96 A-1_[18]","85.92","5139","WT_Golden Hills A1WT42.96 A-1_[18]","85.92","0","0","0","0","85.92",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17479","Golden Hills B","Wind","6058","WT-CISO-Altamont2_2032[18]","85.92","6058","WT-CISO-Altamont2_2032[18]","85.92","0","0","0","0","85.92",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17473","Golden Hills C","Wind","6058","WT-CISO-Altamont2_2032[18]","46","6058","WT-CISO-Altamont2_2032[18]","46","0","0","0","0","46",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14158","Golden Hills Wind 1","Wind","5228","WT_Golden Hills Wind267WT400 A-1_[18]","400","5228","WT_Golden Hills Wind267WT400 A-1_[18]","400","0","0","0","0","400",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17121","Golden Hills Wind 2","Wind","6079","WT_Golden Hills WindWT201.3 B-1_[18]","200","6079","WT_Golden Hills WindWT201.3 B-1_[18]","200","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16994","Golden Springs Bldg Agg","Solar","4223","PV_Golden Springs Building C11PV-NT1.16_[18]","11.3","4223","PV_Golden Springs Building C11PV-NT1.16_[18]","11.3","0","0","0","0","11.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17724","Golden Valley","Wind","5380","WT_Golden Valley1WT12 A-1_[18]","12","5380","WT_Golden Valley1WT12 A-1_[18]","12","0","0","0","0","12",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2130","Goodnoe_Hills1","Wind","5246","WT_Goodnoe Hills1-47WT103.4 A-1_[18]","103.4","5246","WT_Goodnoe Hills1-47WT103.4 A-1_[18]","103.4","0","0","0","0","103.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17051","Goose Lake","Solar","4516","PV_Goose Lake1PV-NT12_[18]","12","4516","PV_Goose Lake1PV-NT12_[18]","12","0","0","0","0","12",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3473","GordonButte","Wind","5443","WT_Gordon Butte Wind1WT9.59 A-1_[18]","9.59","5443","WT_Gordon Butte Wind1WT9.59 A-1_[18]","9.59","0","0","0","0","9.59",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"11160","Goshen2-JollyHills-1","Wind","5423","WT_Goshn II-Jolly Hills83WT124.5 A-1_[18]","85.5","5423","WT_Goshn II-Jolly Hills83WT124.5 A-1_[18]","85.5","0","0","0","0","85.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"11159","Goshen2-JollyHills-2","Wind","5423","WT_Goshn II-Jolly Hills83WT124.5 A-1_[18]","39","5423","WT_Goshn II-Jolly Hills83WT124.5 A-1_[18]","39","0","0","0","0","39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16072","Grady Wind 1","Wind","5558","WT_Grady Wind1WT200 A-1_[18]","110","5558","WT_Grady Wind1WT200 A-1_[18]","110","0","0","0","0","110",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16073","Grady Wind 2","Wind","5558","WT_Grady Wind1WT200 A-1_[18]","110","5558","WT_Grady Wind1WT200 A-1_[18]","110","0","0","0","0","110",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18282","Grand Ronde SolarPGRC4PV-NT2.2","Solar","4971","PV_Grand Ronde SolarPGRC4PV-NT2.2_[18]","2.2","4971","PV_Grand Ronde SolarPGRC4PV-NT2.2_[18]","2.2","0","0","0","0","2.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13063","Grand View PV Solar Two","Solar","4926","PV_Grand View PV Solar Two1PV-T80_[18]","60","4926","PV_Grand View PV Solar Two1PV-T80_[18]","60","0","0","0","0","60",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"11009","GrandCouleePG07","Others","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.7E-07","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.7E-07","0","0","0","0","47",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"11008","GrandCouleePG08","Others","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.6E-07","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.6E-07","0","0","0","0","46",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"11007","GrandCouleePG09","Others","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.4E-07","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.4E-07","0","0","0","0","44",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2485","GrandCouleePG10","Others","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.5E-07","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.5E-07","0","0","0","0","45",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2484","GrandCouleePG11","Others","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.5E-07","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.5E-07","0","0","0","0","45",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2483","GrandCouleePG12","Others","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.6E-07","3079","PumpStorage_GrandCoulee_BPA_2028[09]","4.6E-07","0","0","0","0","46",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18537","Granite Peak Solar  LLC","Solar","4813","PV_Granite Peak Solar LLC1PV-T3_[18]","3","4813","PV_Granite Peak Solar LLC1PV-T3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15546","GRANT MTE_SG","Solar","4737","PV_Granite Mountain - East1PV-T80_[18]","80","4737","PV_Granite Mountain - East1PV-T80_[18]","80","0","0","0","0","80",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15547","GRANT MTW_SG","Solar","4740","PV_Granite Mountain - West1PV-T50.4_[18]","50.4","4740","PV_Granite Mountain - West1PV-T50.4_[18]","50.4","0","0","0","0","50.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16804","Grants Solar 1-2","Solar","4463","PV_Grants Solar (Sakaleris Boulevard Solar)1PV-T4.5_[18]","4.5","4463","PV_Grants Solar (Sakaleris Boulevard Solar)1PV-T4.5_[18]","4.5","0","0","0","0","4.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17188","Graphite Solar I LLC (PV-65953-01)","Solar","4853","PV_Graphite Solar I LLCPV80_[18]","80","4853","PV_Graphite Solar I LLCPV80_[18]","80","0","0","0","0","80",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18463","Grasslands PV-NT Agg","Solar","4822","PV_Grasslands 31PV-NT1_[18]","2","4822","PV_Grasslands 31PV-NT1_[18]","2","0","0","0","0","2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19138","Grayland Wind (Coastal)4WT6","Wind","5166","WT_Grayland Wind (Coastal)4WT6 A-1_[18]","6","5166","WT_Grayland Wind (Coastal)4WT6 A-1_[18]","6","0","0","0","0","6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16488","Grazing Yak","Solar","5120","PV_Grazing Yak1PV-T35_[18]","35","5120","PV_Grazing Yak1PV-T35_[18]","35","0","0","0","0","35",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19203","Great Divide Solar1PV3","Solar","5035","PV_Great Divide Solar1PV3_[18]","3","5035","PV_Great Divide Solar1PV3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13893","Greater Sandhill 1","Solar","4745","PV_Greater Sandhill1PV-T10_[18]","19","4745","PV_Greater Sandhill1PV-T10_[18]","19","0","0","0","0","19",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17836","Greater_Imperial_Solar (Generic)PV-NT215","Solar","4082","PV_Greater_Imperial_Solar (Generic)PV-NT215_[18]","215","4082","PV_Greater_Imperial_Solar (Generic)PV-NT215_[18]","215","0","0","0","0","215",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17835","Greater_Imperial_Solar (Generic)PV-NT333","Solar","4084","PV_Greater_Imperial_Solar (Generic)PV-NT333_[18]","333","4084","PV_Greater_Imperial_Solar (Generic)PV-NT333_[18]","333","0","0","0","0","333",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13878","Green Holdings 1","Wind","5580","WT_Colorado Green1WT162 A-1_[18]","81","5580","WT_Colorado Green1WT162 A-1_[18]","81","0","0","0","0","81",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13879","Green Holdings 2","Wind","5580","WT_Colorado Green1WT162 A-1_[18]","81","5580","WT_Colorado Green1WT162 A-1_[18]","81","0","0","0","0","81",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19204","Green Meadow Solar1PV3","Solar","5034","PV_Green Meadow Solar1PV3_[18]","3","5034","PV_Green Meadow Solar1PV3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15652","GREENFLDWIND","Wind","5442","WT_Greenfield Wind1WT25 A-1_[18]","25","5442","WT_Greenfield Wind1WT25 A-1_[18]","25","0","0","0","0","25",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18283","GreenparkSolarGSPV-NT1.3","Solar","4964","PV_GreenparkSolarGSPV-NT1.3_[18]","1.3","4964","PV_GreenparkSolarGSPV-NT1.3_[18]","1.3","0","0","0","0","1.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18538","Greenville Solar  LLC","Solar","4768","PV_Greenville Solar LLC1PV-T2.19_[18]","2.2","4768","PV_Greenville Solar LLC1PV-T2.19_[18]","2.2","0","0","0","0","2.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16147","Grey Hawk Solar Fixed PV","Solar","4495","PV_Gray Hawk Solar Fixed PV1PV-T46_[18]","46","4495","PV_Gray Hawk Solar Fixed PV1PV-T46_[18]","46","0","0","0","0","46",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14061","Gridley Main 1-2","Solar","4842","PV_GRIDLEY MAIN TWO1PV-NT2.5_[18]","2.5","4842","PV_GRIDLEY MAIN TWO1PV-NT2.5_[18]","2.5","0","0","0","0","2.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13173","Grove Solar Center LLC","Solar","4933","PV_Grove Solar Center1PV-NT6_[18]","6","4933","PV_Grove Solar Center1PV-NT6_[18]","6","0","0","0","0","6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15067","GUERNSEY_D1_34461_8","Solar","4594","PV_Guernsey Solar Station1PV-NT20_[18]","20","4594","PV_Guernsey Solar Station1PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3181","Halkirk1","Wind","5456","WT_Halkirk Wind Power Facility (H4WT75 A-1_[18]","75.6","5456","WT_Halkirk Wind Power Facility (H4WT75 A-1_[18]","75.6","0","0","0","0","75.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3192","Halkirk2","Wind","5457","WT_Halkirk Wind Power Facility (H7WT75 A-1_[18]","73.8","5457","WT_Halkirk Wind Power Facility (H7WT75 A-1_[18]","73.8","0","0","0","0","73.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18352","Hanger 160 - Brighton","Solar","5079","PV_Hanger 160 - Brighton1PV-NT1.7_[18]","1.7","5079","PV_Hanger 160 - Brighton1PV-NT1.7_[18]","1.7","0","0","0","0","1.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13984","Happy Jack","Wind","5542","WT_Happy Jack1WT29.39 A-1_[18]","29.39","5542","WT_Happy Jack1WT29.39 A-1_[18]","29.39","0","0","0","0","29.39",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14584","HARMATT9","Others","2058","AB_CG_GenericShape_2028","15","2058","AB_CG_GenericShape_2028","15","0","0","0","0","15",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"17507","Harris","Solar","4878","PV_Harris1PV-NT1.25_[18]","1.25","4878","PV_Harris1PV-NT1.25_[18]","1.25","0","0","0","0","1.25",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16151","Harry Allen Solar","Solar","4636","PV_Harry Allen Solar1PV-T100_[18]","100","4636","PV_Harry Allen Solar1PV-T100_[18]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14170","Harvest Wind","Wind","5287","WT_White Creek 2 (Harvest Wind)43WT98.9 A-1_[18]","98.9","5287","WT_White Creek 2 (Harvest Wind)43WT98.9 A-1_[18]","98.9","0","0","0","0","98.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"40","Hatch_Solar_EC","Solar","4080","PV_HATCH SOLAR ENERGY CENTER1PV-T5_[18]","5","4080","PV_HATCH SOLAR ENERGY CENTER1PV-T5_[18]","5","0","0","0","0","5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17472","Hatchet Ridge Wind Farm","Wind","5165","WT_Hatchet Ridge Wind Farm1WT102 A-1_[18]","102","5165","WT_Hatchet Ridge Wind Farm1WT102 A-1_[18]","102","0","0","0","0","102",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14168","Hay Canyon Wind","Wind","5233","WT_Hay Canyon48WT100.8 A-1_[18]","100.8","5233","WT_Hay Canyon48WT100.8 A-1_[18]","100.8","0","0","0","0","100.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17526","Hayworth Solar Farm","Solar","4485","PV_Hayworth Solar Farm1PV-NT26.66_[18]","26.66","4485","PV_Hayworth Solar Farm1PV-NT26.66_[18]","26.66","0","0","0","0","26.66",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17818","Hazel A1PV-NT2.99","Solar","4472","PV_Hazel A1PV-NT2.99_[18]","2.99","4472","PV_Hazel A1PV-NT2.99_[18]","2.99","0","0","0","0","2.99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17819","Hazel B1PV-NT3","Solar","4473","PV_Hazel B1PV-NT3_[18]","3","4473","PV_Hazel B1PV-NT3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13514","Heber Solar PV","Solar","4085","PV_Heber Solar1PV-T10_[18]","10","4085","PV_Heber Solar1PV-T10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17100","HECATE","Solar","4023","PV_HECATE SANTA TERESA 1PV-T100_[18]","150","4023","PV_HECATE SANTA TERESA 1PV-T100_[18]","150","0","0","0","0","150",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18114","High 5 Solar","Solar","4335","PV_High 5 SolarPV-NT100_[18]","100","4335","PV_High 5 SolarPV-NT100_[18]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13251","High Lonesome Mesa 1","Wind","5486","WT_High Lonesome Mesa Wind Farm1WT100 A-1_[18]","92.5","5486","WT_High Lonesome Mesa Wind Farm1WT100 A-1_[18]","92.5","0","0","0","0","92.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16776","High Lonesome Mesa 2","Wind","5486","WT_High Lonesome Mesa Wind Farm1WT100 A-1_[18]","6.9","5486","WT_High Lonesome Mesa Wind Farm1WT100 A-1_[18]","6.9","0","0","0","0","6.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3392","High_Mesa","Wind","5369","WT_High Mesa1WT40 A-1_[18]","40","5369","WT_High Mesa1WT40 A-1_[18]","40","0","0","0","0","40",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3751","High_Plains","Wind","5523","WT_High Plains66WT115.5 A-1_[18]","99","5523","WT_High Plains66WT115.5 A-1_[18]","99","0","0","0","0","99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13977","Highlands Wind 1","Wind","5584","WT_Colorado Highlands Wind42WT91 A-1_[18]","67.1","5584","WT_Colorado Highlands Wind42WT91 A-1_[18]","67.1","0","0","0","0","67.1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13978","Highlands Wind 2","Wind","5584","WT_Colorado Highlands Wind42WT91 A-1_[18]","23.1","5584","WT_Colorado Highlands Wind42WT91 A-1_[18]","23.1","0","0","0","0","23.1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"1802","HighWinds1","Wind","5143","WT_High Winds Energy Center1WT162 A-1_[18]","162","5143","WT_High Winds Energy Center1WT162 A-1_[18]","162","0","0","0","0","162",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16841","Holloman Solar Facility_LandR","Solar","4110","PV_HOLLOMAN SOLAR FACILITYHPV1PV-T5_[18]","5","4110","PV_HOLLOMAN SOLAR FACILITYHPV1PV-T5_[18]","5","0","0","0","0","5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13084","Hooper Solar","Solar","4742","PV_Hooper Solar1PV-T50_[18]","50","4742","PV_Hooper Solar1PV-T50_[18]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
