generatorkey,ads_name,bus id,bus name,bus kv,unit id,generator typeid,subtype,long id,ads_long_name,servicestatus,commission_date,retirement_date,devstatus,balancing_area,region name,mincap(mw),maxcap(mw),initialdispatch(mw),save to binary,state,county,city,zipcode,fueltype,technology,btm,internalid,economicpmin,economicpmax,tech_type,GeneratorKey,GeneratorName_x,Type,DispatchShapeName,DispatchMultiplier,capacity_hourly_rsc,GeneratorName_y, Turbine Type,Model Type,MustRun,MinimumDownTime(hr),MinimumUpTime(hr),MaxUpTime(hr),Generic Ramp Rate Name,RampUp Rate(MW/minute),RampDn Rate(MW/minute),Startup Cost Fixed($),StartFuel(MMBTu),Startup Time,VOM Cost,IOMaxCap(MW),IOMinCap(MW),MinInput(MMBTu),IncCap2(MW),IncHR2(MMBTu/MWh),IncCap3(MW),IncHR3(MMBTu/MWh),IncCap4(MW),IncHR4(MMBTu/MWh),IncCap5(MW),IncHR5(MMBTu/MWh),IncCap6(MW),IncHR6(MMBTu/MWh),IncCap7(MW),IncHR7(MMBTu/MWh)
18797,DG-BTM_IPTV_ID_Washington,61051,MDVA,69.0,'E7,4,DG-BTM,G0--,DG-BTM_IPTV_ID_Washington,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,IPTV,BS_IPCO,0.0,0.4194984,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.4194984,,18797.0,DG-BTM_IPTV_ID_Washington,Solar,DPV-ALL_Washington_ID_F[18],0.4194984,0.4194984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18632,DG-BTM_BPAT_MT_Lincoln,41087,TREGO,115.0,'V2,4,DG-BTM,G0--,DG-BTM_BPAT_MT_Lincoln,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BPAT,NW_BPAT,0.0,0.4124114,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.4124114,,18632.0,DG-BTM_BPAT_MT_Lincoln,Solar,DPV-ALL_Lincoln_MT_F[18],0.4124114,0.4124114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18664,DG-BTM_BPAT_WA_Douglas,40230,CHIEF_JO_1,230.0,'S0,4,DG-BTM,G0--,DG-BTM_BPAT_WA_Douglas,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BPAT,NW_BPAT,0.0,0.4047368,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.4047368,,18664.0,DG-BTM_BPAT_WA_Douglas,Solar,DPV-ALL_Douglas_WA_F[18],0.4047368,0.4047368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18856,DG-BTM_PACW_OR_Morrow,45075,DALREED,230.0,'X8,4,DG-BTM,G0--,DG-BTM_PACW_OR_Morrow,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PACW,NW_PACW,0.0,0.4018686,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.4018686,,18856.0,DG-BTM_PACW_OR_Morrow,Solar,DPV-ALL_Morrow_OR_F[18],0.4018686,0.4018686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18596,DG-BTM_AVA_WA_Asotin,48514,CRCHFELD,115.0,'Y8,4,DG-BTM,G0--,DG-BTM_AVA_WA_Asotin,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,AVA,NW_AVA,0.0,0.4009254,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.4009254,,18596.0,DG-BTM_AVA_WA_Asotin,Solar,DPV-ALL_Asotin_WA_F[18],0.4009254,0.4009254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18180,Hellroaring Hydro Agg,629094,KERR BPA,115.0,'X0,2,Hydro,Agg,ADS2032,#TRUE#,#1916-04-01#,#2050-12-31#,Existing,NWMT,NW_NWMT,0.0,0.4,0.0,YES,MT,Lake,,,Water,,#FALSE#,,0,.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17323,GOLETA QFS,24057,GOLETA,66.0,'X1,1,Bio-ICE,CA--,_,#TRUE#,#1986-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,0.0,0.4,0.0,YES,CA,Big Creek-Ventura,,,Bio,,#FALSE#,,.4,.4,,,,,,,,GOLETA QFS,ICE,,False,1.0,1.0,-1.0,,4.0,4.0,26.47649,0.47,1.0,2.027986,0.4,0.4,54.92107,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17959,Holly2IC0.4,70560,LAMAR_DC,230.0,'X2,1,ICE-NatGas,502_5,Island Cogen-1_Island Cogen-1_IPP-ICG,#TRUE#,#1997-03-01#,#2050-12-31#,Existing,PSCO,RM_PSCO,0.08,0.4,0.0,YES,BC,,,EC,NG,Industrial,#FALSE#,,.4,.4,NG_Industrial,,,,,,,Holly2IC0.4,CC,,False,6.0,2.0,-1.0,,17.4,17.4,22574.06,69.6,1.0,2.1,0.4,0.4,1218.902,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18862,DG-BTM_PACW_WA_Benton,45012,ATTALIA,69.0,'X2,4,DG-BTM,G0--,DG-BTM_PACW_WA_Benton,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PACW,NW_PACW,0.0,0.393354,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.393354,,18862.0,DG-BTM_PACW_WA_Benton,Solar,DPV-ALL_Benton_WA_F[18],0.393354,0.393354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19066,DG-BTM_WACM_SD_Meade,74021,BLUCKSBERG,69.0,'C8,4,DG-BTM,G0--,DG-BTM_WACM_SD_Meade,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,WACM,RM_WACM,0.0,0.3879948,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3879948,,19066.0,DG-BTM_WACM_SD_Meade,Solar,DPV-ALL_Meade_SD_F[18],0.3879948,0.3879948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19090,DG-BTM_WALC_AZ_La Paz,17186,HAVASU-3_4,13.2,'Z4,4,DG-BTM,G0--,DG-BTM_WALC_AZ_La Paz,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,WALC,SW_WALC,0.0,0.3686462,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3686462,,19090.0,DG-BTM_WALC_AZ_La Paz,Solar,DPV-ALL_La Paz_AZ_F[18],0.3686462,0.3686462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18846,DG-BTM_PACW_OR_Hood River,45157,KENWOOD,69.0,'Y8,4,DG-BTM,G0--,DG-BTM_PACW_OR_Hood River,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PACW,NW_PACW,0.0,0.3621611,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3621611,,18846.0,DG-BTM_PACW_OR_Hood River,Solar,DPV-ALL_Hood River_OR_F[18],0.3621611,0.3621611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18639,DG-BTM_BPAT_OR_Crook,40497,HAMPTON+,115.0,'U5,4,DG-BTM,G0--,DG-BTM_BPAT_OR_Crook,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BPAT,NW_BPAT,0.0,0.3610658,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3610658,,18639.0,DG-BTM_BPAT_OR_Crook,Solar,DPV-ALL_Crook_OR_F[18],0.3610658,0.3610658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19056,DG-BTM_WACM_CO_San Miguel,79262,CEMNT CK,115.0,'D8,4,DG-BTM,G0--,DG-BTM_WACM_CO_San Miguel,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,WACM,RM_WACM,0.0,0.3457736,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3457736,,19056.0,DG-BTM_WACM_CO_San Miguel,Solar,DPV-ALL_San Miguel_CO_F[18],0.3457736,0.3457736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18818,DG-BTM_NWMT_MT_Jefferson,627002,BASIN,100.0,'C6,4,DG-BTM,G0--,DG-BTM_NWMT_MT_Jefferson,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,NWMT,NW_NWMT,0.0,0.3364941,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3364941,,18818.0,DG-BTM_NWMT_MT_Jefferson,Solar,DPV-ALL_Jefferson_MT_F[18],0.3364941,0.3364941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18759,DG-BTM_DOPD_WA_Douglas,47044,FSTR CR,115.0,'I5,4,DG-BTM,G0--,DG-BTM_DOPD_WA_Douglas,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,DOPD,NW_DOPD,0.0,0.3347867,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3347867,,18759.0,DG-BTM_DOPD_WA_Douglas,Solar,DPV-ALL_Douglas_WA_F[18],0.3347867,0.3347867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19038,DG-BTM_WACM_CO_Archuleta,79086,PAGOSA,115.0,'F6,4,DG-BTM,G0--,DG-BTM_WACM_CO_Archuleta,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,WACM,RM_WACM,0.0,0.3339515,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3339515,,19038.0,DG-BTM_WACM_CO_Archuleta,Solar,DPV-ALL_Archuleta_CO_F[18],0.3339515,0.3339515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19065,DG-BTM_WACM_SD_Lawrence,73271,SPFSHCIT,69.0,'C9,4,DG-BTM,G0--,DG-BTM_WACM_SD_Lawrence,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,WACM,RM_WACM,0.0,0.3274797,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3274797,,19065.0,DG-BTM_WACM_SD_Lawrence,Solar,DPV-ALL_Lawrence_SD_F[18],0.3274797,0.3274797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13064,Clark Community Solar,47205,ORCHRDS,115.0,'X0,4,SolarPV-Tracking,WA-fix_state,Clark Community Solar,#TRUE#,#2015-06-30#,#2050-12-31#,Existing,BPAT,NW_BPAT,0.0,0.32,0.0,YES,NV,,,,Solar,Tracking,#FALSE#,,0,.32,Solar_Tracking,13064.0,Clark Community Solar,Solar,PV_Clark Community SolarPVPV-NT0.319_[18],0.32,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18878,DG-BTM_PAID_ID_Oneida,65921,MALAD,69.0,'V6,4,DG-BTM,G0--,DG-BTM_PAID_ID_Oneida,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PAID,BS_PACE,0.0,0.3158737,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3158737,,18878.0,DG-BTM_PAID_ID_Oneida,Solar,DPV-ALL_Oneida_ID_F[18],0.3158737,0.3158737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19075,DG-BTM_WACM_WY_Fremont,73216,WINDRIVR,115.0,'B9,4,DG-BTM,G0--,DG-BTM_WACM_WY_Fremont,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,WACM,RM_WACM,0.0,0.3135573,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3135573,,19075.0,DG-BTM_WACM_WY_Fremont,Solar,DPV-ALL_Fremont_WY_F[18],0.3135573,0.3135573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18680,DG-BTM_BPAT_WA_Pacific,41272,OXBOW#,115.0,'Q4,4,DG-BTM,G0--,DG-BTM_BPAT_WA_Pacific,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BPAT,NW_BPAT,0.0,0.307689,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.307689,,18680.0,DG-BTM_BPAT_WA_Pacific,Solar,DPV-ALL_Pacific_WA_F[18],0.307689,0.307689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18809,DG-BTM_NEVP_NV_Nye,180016,IND SPR1,4.16,'D5,4,DG-BTM,G0--,DG-BTM_NEVP_NV_Nye,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,NEVP,SW_NVE,0.0,0.3066093,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3066093,,18809.0,DG-BTM_NEVP_NV_Nye,Solar,DPV-ALL_Nye_NV_F[18],0.3066093,0.3066093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18628,DG-BTM_BPAT_ID_Boundary,41169,YAAK+,115.0,'V6,4,DG-BTM,G0--,DG-BTM_BPAT_ID_Boundary,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BPAT,NW_BPAT,0.0,0.3052138,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.3052138,,18628.0,DG-BTM_BPAT_ID_Boundary,Solar,DPV-ALL_Boundary_ID_F[18],0.3052138,0.3052138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19152,Decatur SolarPVPV-NT0.35,40416,DECATUR#,69.0,'X0,4,SolarPV-NonTracking,_,nan,#TRUE#,#2018-07-01#,#2050-12-31#,Existing,BPAT,NW_BPAT,0.0,0.3,0.0,YES,WA,San Juan,,EC,Solar,NonTracking,#FALSE#,,0,.3,Solar_NonTracking,19152.0,Decatur SolarPVPV-NT0.35,Solar,PV_Decatur SolarPVPV-NT0.35_[18],0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19268,Cedar Flat,31850,CEDR FL+,9.11,'1,2,Hydro,CA-??-??,CEDR FL+_1,#TRUE#,#1987-01-01#,#2050-12-31#,Existing,CIPV,CA_CISO,0.0,0.3,0.02,YES,CA,,,,Water,,#FALSE#,,0,.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18775,DG-BTM_IPFE_ID_Power,61646,LAMB,138.0,'G9,4,DG-BTM,G0--,DG-BTM_IPFE_ID_Power,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,IPFE,BS_IPCO,0.0,0.2940601,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.2940601,,18775.0,DG-BTM_IPFE_ID_Power,Solar,DPV-ALL_Power_ID_F[18],0.2940601,0.2940601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18585,DG-BTM_AVA_ID_Benewah,48181,LATAH,115.0,'Z9,4,DG-BTM,G0--,DG-BTM_AVA_ID_Benewah,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,AVA,NW_AVA,0.0,0.2892025,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.2892025,,18585.0,DG-BTM_AVA_ID_Benewah,Solar,DPV-ALL_Benewah_ID_F[18],0.2892025,0.2892025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18828,DG-BTM_NWMT_MT_Sanders,629013,TARKIO MEC,100.0,'B6,4,DG-BTM,G0--,DG-BTM_NWMT_MT_Sanders,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,NWMT,NW_NWMT,0.0,0.287648,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.287648,,18828.0,DG-BTM_NWMT_MT_Sanders,Solar,DPV-ALL_Sanders_MT_F[18],0.287648,0.287648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18810,DG-BTM_NWMT_MT_Beaverhead,621004,DILLONSALMON,161.0,'D4,4,DG-BTM,G0--,DG-BTM_NWMT_MT_Beaverhead,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,NWMT,NW_NWMT,0.0,0.2861075,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.2861075,,18810.0,DG-BTM_NWMT_MT_Beaverhead,Solar,DPV-ALL_Beaverhead_MT_F[18],0.2861075,0.2861075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19105,Calispel1HY0.28,40317,CUSICK,115.0,'X0,2,Hydro,nan,nan,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,AVA,NW_AVA,0.0,0.28,0.0,YES,WA,,,EC,,,#FALSE#,,0,.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19106,Calispel2HY0.28,40319,CUSICK,230.0,'X0,2,Hydro,nan,nan,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,BPAT,NW_BPAT,0.0,0.28,0.0,YES,WA,,,EC,,,#FALSE#,,0,.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18665,DG-BTM_BPAT_WA_Ferry,40275,COOK_MTN#,115.0,'R9,4,DG-BTM,G0--,DG-BTM_BPAT_WA_Ferry,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BPAT,NW_BPAT,0.0,0.2761785,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.2761785,,18665.0,DG-BTM_BPAT_WA_Ferry,Solar,DPV-ALL_Ferry_WA_F[18],0.2761785,0.2761785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19101,DG-BTM_WAUW_MT_Hill,632051,BOX ELDER,69.0,'Y3,4,DG-BTM,G0--,DG-BTM_WAUW_MT_Hill,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,WAUW,NW_WAUW,0.0,0.2736384,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.2736384,,19101.0,DG-BTM_WAUW_MT_Hill,Solar,DPV-ALL_Hill_MT_F[18],0.2736384,0.2736384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19053,DG-BTM_WACM_CO_Phillips,73080,HAXTUN,115.0,'E1,4,DG-BTM,G0--,DG-BTM_WACM_CO_Phillips,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,WACM,RM_WACM,0.0,0.2560049,0.0,YES,ID,,,,Solar,,#TRUE#,,0,.2560049,,19053.0,DG-BTM_WACM_CO_Phillips,Solar,DPV-ALL_Phillips_CO_F[18],0.2560049,0.2560049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
